text,source_party,source_name,topic,bias_estimate,model_uncertainity,sentence_id,article_id
None of this is remotely related to the contemporary descriptions of the French Emperor.,Right,the-federalist,History,0,0,64d6735d-20ba-44ee-b4db-4bab59910d20,4967c478-2191-4891-998c-12bc0cf529fa
The Congressional Budget Office disagreed and found Biden’s accounting was only $367 billion off.,Right,the-federalist,Conversational,0,0,ab4f6132-8746-4b2b-94e9-aeca89a19ff8,03e5afd4-0940-43dd-8b27-03a0cd50cc05
"Others contend that even then, Meir dismissed the ability of Arab nations to mount such an attack.",Right,the-federalist,Conversational,0,0,14c94bed-ba3a-4505-a8c0-be79f593e02b,817ae1d6-3973-41e9-9903-0ff6465c7e49
"A state that wants to stay pro-life must give its citizens an alternative vision: a political, economic, and social culture that embraces human life from before the cradle to the grave and lays the groundwork to ensure abortion is never necessary.",Right,the-federalist,Politics,0,0,08a42c1e-1b43-4bd5-b3bd-5e24dded0e3d,00d3107b-dbf7-43bc-89bb-eea1a74a7c0d
Jordan graduated from Baylor University where she majored in political science and minored in journalism.,Right,the-federalist,Politics,0,0,b7a7f261-bfed-4545-bb80-7967b23afe4f,c3bae21c-7130-498d-a9a8-0ecbb1f4e07d
"The truly wonderful thing about being pro-life is, once you are convicted of it, there is no going back, no matter what the political climate appears to be.",Right,the-federalist,Politics,0,1,306ee8ec-bfa9-4633-b3c9-4702b5405163,00d3107b-dbf7-43bc-89bb-eea1a74a7c0d
"My parents took several of my siblings abroad (after I aged out of their house, natch).",Right,the-federalist,Family,0,0,eb81acf1-7edf-40d4-ad3f-072f3e563593,e59fc24e-e3dc-41c1-8c73-f7013199ba6c
"It became the legislative highlight of his entire presidency, and not merely because Democrats after 2018 declined to cooperate with his administration, but also because the president and people who staffed his administration genuinely wanted to do tax reform and pushed the reconciliation effort hard.",Right,the-federalist,Politics,0,0,b6bed003-550a-48b1-94d7-c7a664867c64,d16d554d-1ddc-4cb6-96a1-d0ceb660ba2e
"Actually, he left because the expedition into the Levant was a debacle, with thousands of troops succumbing to disease and the obliteration of the French fleet at Aboukir Bay.",Right,the-federalist,History,0,1,5f46b156-cc62-45b7-85bb-19f18212dec4,4967c478-2191-4891-998c-12bc0cf529fa
For as long as I’ve been alive - I’m a millennial - the child-free lifestyle has been boosted by every media format.,Right,the-federalist,Family,0,0,a956bcb3-972f-4f95-a43e-33d63eea86fd,e59fc24e-e3dc-41c1-8c73-f7013199ba6c
"The Golden State had the second-highest electricity prices in the U.S. in 2022 (only Hawaii’s are more expensive), and this year through September, it still has America’s second-highest prices at 24.87 cents per kWh, more than double Texas’ price at 10.15 cents per kWh.",Right,the-federalist,Environment,0,0,e8ae0863-5336-4cd9-846f-58fe0d47c813,b7959f82-8177-41df-9d71-5f894511e8f3
"RFK Jr.’s campaign has attracted others because he has taken prominent libertarian-aligned stances on a handful of important issues, such as the Covid-19 lockdowns and vaccine mandates.",Right,the-federalist,Politics,0,0,bc466e04-53ea-444f-b33a-9d2fd742acbe,43441cfb-5d1a-46b0-8b1c-711f8a310df3
"The U.S. State Department is violating the U.S. Constitution by funding technology to silence Americans who question government claims, says a lawsuit filed Tuesday by The Federalist, The Daily Wire, and the state of Texas.",Right,the-federalist,Politics,0,0,2c04c686-8b63-4639-9fe9-4220c0c8fe59,35490550-15e3-425e-9027-39e3eb04a825
Leaving before complete failure was an opportunity to save his reputation and be in Paris for a coup d’état.,Right,the-federalist,History,0,0,8f2661b1-a402-4ac3-8048-23cd1bc6c5cd,4967c478-2191-4891-998c-12bc0cf529fa
"... And when you change the rules, it’s hard to beat somebody.",Right,the-federalist,Politics,0,1,7ad095cd-d86c-4db2-a9d6-4277a61b10d1,9f6f4d14-8a63-43c1-b3cc-276c9f44a121
"There is an undercurrent of chivalry, where gallantry and courage in the face of death are honorable.",Right,the-federalist,History,0,0,9c504ba3-5b6a-4681-b885-b06c1c4a286a,4967c478-2191-4891-998c-12bc0cf529fa
"Wagyu Beef Whole Boneless Ribeye Imported from Japan, $1,199 You could buy your loved one a steak, or you could buy your loved one a steak from Wagyu cattle raised by a small group of farmers on Mount Poroshiri in the Hidaka Mountains of Hokkaidō, Japan.",Right,the-federalist,Gastronomy,0,0,a6080de8-1536-4af1-8f15-a37cc85f91da,7e5033f5-422d-4fce-b2b6-32d5e6b3644d
Steve Bannon faces 4 months in prison for skipping the hearing before the sham committee.,Right,the-gateway-pundit,Politics,1,0,8e130c92-8068-4212-bf86-9d43016512ec,a82e3e64-918c-4acd-8ade-388b4aba2bec
"After labeling Gaines a hateful bigot, Lee did not believe that she should be allowed to denounce Lee’s own comments as an attack on women.",Right,the-gateway-pundit,Politics,1,0,8c2072fa-a1b0-42d1-8687-01ba845cfe02,3e663ca5-60b6-42cf-9e98-ff8f99a9123e
"Instead of securing the border, DHS Chief Mayorkas is busy warning Border Patrol agents not to misgender illegal aliens.",Right,the-gateway-pundit,Politics,1,0,6e332a56-f299-473e-a2c3-0b8ad70041e1,34bdb878-bbaa-491f-8222-e7003bfd44c6
The negative impacts of tourism on the environment have become so severe that some are suggesting drastic changes to our travel habits are inevitable.,Right,the-gateway-pundit,Conversational,1,1,b7c1a09c-531a-4dd1-8573-511304f0600c,ce9899bb-1520-475f-a62a-3db6640fe2b6
These people need to feel the heat and pressure of the public otherwise they will think they can get away with anything and never have to answer for their decisions.,Right,the-gateway-pundit,Conversational,1,0,0757bcb9-d248-435b-89ca-8f95a924d1df,8dee4d9c-0a7d-40df-9c96-f1031c641d40
"In an era of AI, spin, distortion, and, straight up fake news, it is difficult for the discerning consumer of media to know what they can or can’t trust.",Right,the-gateway-pundit,Conversational,1,0,28c9e777-27b6-42bc-bac8-51aab755e273,51f93818-92f7-4411-9983-846f79f7a92e
"They send them to Texas, they send them to Florida, every deplorable state that we can think about.",Right,the-gateway-pundit,Conversational,1,0,f0314fcd-bcd0-4450-a5c9-19d6128d9766,897518f5-d680-4117-96e2-66ed3b67a119
"Watch: NEW: Our cameras were rolling in Lukeville, AZ as groups of illegal immigrants rushed through a breach in the border wall as Border Patrol & federal contractors were trying to fix it.",Right,the-gateway-pundit,Politics,1,0,cdcd905d-9380-4886-b2b7-db416839a5fe,63581f51-6522-4fe2-8f56-e9898a7e019a
The GOP leaders are threatening Hunter with legal action if he does not show up next Wednesday to testify behind closed doors.,Right,the-gateway-pundit,Politics,1,1,27ab28ff-5bd5-411f-83a5-8433c6042977,d1edbd9f-4eb2-49f1-8bc8-fecef287806a
Texas Governor Greg Abbott has taken matters into his own hands by sending busloads of migrants to cities all across the country.,Right,the-gateway-pundit,Economics,1,1,69bc3bbb-4621-4f9e-abf5-34e95a50c160,349df346-b7ba-4c80-9f48-3bf4bd024f4a
"Weary old Cincinnatus would just love to go back to his farm, but duty calls.",Right,the-gateway-pundit,Conversational,1,1,898db4fd-484e-4afb-9770-1bdaeecbfdc3,d12795a8-3821-4b74-b517-651a037bc7b3
"If Joe Biden - a man whose corruption is becoming clearer by the day - wants Americans to believe Trump is the reason he is fighting for the White House, he’s free to make the pitch.",Right,the-gateway-pundit,Conversational,1,0,b9012478-a46d-48dc-b200-8251e0eb7394,b07687b3-e204-48ec-8ef8-bdc61818edd4
Citizens of these communities truly do not know who is being sent into their neighborhoods and whether or not they have a dangerous history.,Right,the-gateway-pundit,Economics,1,1,5402bc5d-0da1-4a2d-b438-f9524ac3ad60,349df346-b7ba-4c80-9f48-3bf4bd024f4a
"Of course, a brave conservative woman advocating for actual women’s rights is anathema to the left.",Right,the-gateway-pundit,Politics,1,0,0aa6627b-0248-403b-9f25-36b731adc29e,4402d599-3f20-4b07-9042-0bf172ed2e75
"There were also a shocking 20,000 illegals in custody with the Border Patrol as of Monday morning.",Right,the-gateway-pundit,Politics,1,0,955a9bd2-3649-4b41-b052-3a97ce44035a,15c8151c-3fe4-4c7b-a2a8-9188e0c2cd19
The GOP leaders are threatening Hunter with legal action if he does not show up next Wednesday to testify behind closed doors.,Right,the-gateway-pundit,Politics,1,1,68d76813-79b4-42e3-bcec-76c1b332bfad,a82e3e64-918c-4acd-8ade-388b4aba2bec
"In typical political fashion, an issue concerning the lives of American citizens, as well as those crossing the border, has become nothing more than a blame game.",Right,the-gateway-pundit,Conversational,1,0,3eecde9a-e412-4329-8b9f-b617b47eb948,8dee4d9c-0a7d-40df-9c96-f1031c641d40
"As more people figure out what decarbonization and net zero emissions will actually mean for their own way of life, you can bet these globalists are going to have to run for cover.",Right,the-gateway-pundit,Environment,1,0,02f55417-84d3-4b10-88e3-a0df841bf2f4,04e14ac7-f6ee-42d2-a936-ea3866428175
"All of the school presidents hid behind a supposed commitment to free speech, but we know that’s false because conservative speakers are routinely shouted down on college campuses.",Right,the-gateway-pundit,Geopolitics,1,0,cfc98f94-0573-41c8-bc3b-f06cecfeb89f,003ca33a-5426-4641-8f47-b402e1c17755
"La mairesse de Montréal a subi un malaise en conférence de presse et, heureusement, elle est hors de danger.",Right,the-gateway-pundit,Conversational,1,0,c708c145-1981-4068-a12c-c753876bee51,8b585e70-c5b6-4075-acff-9cd29439be51
"She was also physically assaulted back in April after she gave a speech at San Francisco State University, If the majority of Americans had the courage and wit of Riley Gaines, this transgender madness would be cast into the dustbin of history.",Right,the-gateway-pundit,Politics,1,0,29566978-628e-4235-af46-1606971b6684,4402d599-3f20-4b07-9042-0bf172ed2e75
Every guy of my generation had to have a Dr. cup his balls and cough before being allowed to play HS sports.,Right,the-gateway-pundit,Politics,1,0,f377b381-6253-4843-8598-7de0fc6ba4ed,c66dc3fc-c197-4d3d-8497-d224271c36b8
"We know the average American treats the media with scorn, and that scorn is duly earned.",Right,the-gateway-pundit,Conversational,1,0,742a676b-6da1-4be3-bf27-123913a89948,51f93818-92f7-4411-9983-846f79f7a92e
"There were 12,000 encounters with illegal aliens at the southern border in the last 24 hours.",Right,the-gateway-pundit,Politics,1,0,38055fef-5211-41b7-8d13-56d0850248b4,15c8151c-3fe4-4c7b-a2a8-9188e0c2cd19
Former NCAA Champion swimmer Riley Gaines also attended the hearing where she destroyed Crockett’s fellow comrade Rep. Summer Lee (D-PA).,Right,the-gateway-pundit,Conversational,1,0,8902436a-ee5b-4611-93d1-0049265e3642,897518f5-d680-4117-96e2-66ed3b67a119
She said the alarming prospect that underage girls across the country could be subjected to genital examinations as a means of verifying their sex for sports participation.,Right,the-gateway-pundit,Politics,1,1,580b883c-b7e2-4990-aee0-e5735bb33756,78ca574c-ffba-4733-b6af-9b0ac53acb68
"Hamas reportedly launched over 5,000 missiles into southern and central Israel before the invasion and massacre.",Right,the-gateway-pundit,Conversational,1,0,9e075fcc-e7d2-4345-93d5-8e488fa3c864,449bbf84-e7de-487b-af56-d1b95b40be91
What we are witnessing is the outcome of a state stuck in one-party control and the controlling parties policies fail miserably.,Right,the-gateway-pundit,Economics,1,0,afb87944-1d53-4075-adc9-544c58be6041,349df346-b7ba-4c80-9f48-3bf4bd024f4a
"A man who’s spent his entire life spending other people’s money in the form of taxes, who exercised power without responsibility for decades in the 100-member Senate, and who rode Barack Obama’s coattails to eight years of influence on the world stage that presented his family with only greater grifting opportunities, he is quite possibly the biggest nonentity to ever warp the office.",Right,the-gateway-pundit,Conversational,1,0,ac1b514d-0563-4749-83ff-4ef0a4d23606,b07687b3-e204-48ec-8ef8-bdc61818edd4
"The NYC Mayor who has stated proudly in the past that NYC would welcome these migrants with open arms, is now singing a different tune.",Right,the-gateway-pundit,Conversational,1,0,1e054212-2302-4fd2-b4bb-6487d3b609ac,8dee4d9c-0a7d-40df-9c96-f1031c641d40
The news out of Ukraine late today is dire for Volodomyr Zelenksy.,Right,the-gateway-pundit,Geopolitics,1,0,231631a7-938b-4847-a636-08d67830877e,57ecd6c5-793d-4b25-a0e2-d55222266b59
"That’s why we do what we do here at LeoHohmann.com, reporting and informing in an effort to wake up the sleeping masses.",Right,the-gateway-pundit,Environment,1,1,c40d4ebe-547e-4249-a5f8-744c61dd42bb,090c8c2d-bf5a-4c0e-828c-83c6f7e7e837
"A human smuggler stood on US soil as he helped illegal aliens rush through a hole in the border wall in Lukeville, Arizona while Border Patrol agents did absolutely nothing to stop the invasion.",Right,the-gateway-pundit,Politics,1,0,bf67c073-f4fd-4967-9ff6-45ba62d045ff,e10281e5-2a9d-4548-8125-8cdbc47b6da6
Democrats arrested Steve Bannon and Peter Navarro after they did not appear before the politicized House Select Committee.,Right,the-gateway-pundit,Politics,1,0,90081bfb-e5f5-4330-a8b8-f5ec589ab8d7,d1edbd9f-4eb2-49f1-8bc8-fecef287806a
"In short, Ukraine will be out of U.S. tax payer dollars to steal in a few weeks and there is no hope of new funding in sight.",Right,the-gateway-pundit,Geopolitics,1,1,fac5bbab-7851-4369-977e-0f0c429e6ce8,2f6f3174-bead-4ad1-8de6-c6679aab76ba
"A tearful Ellis, 38, pleaded guilty to one count of aiding and abetting false statements and writings.",Right,the-gateway-pundit,Politics,1,1,b121ff1f-9d72-4d54-a48f-46adeb1642b1,6f0f72cf-e38c-4880-af72-234076e4b27a
Physically go to the location of the issue and just ask around.,Right,the-gateway-pundit,Economics,1,1,44706306-f92b-4e31-b60c-78012fe7067e,349df346-b7ba-4c80-9f48-3bf4bd024f4a
And why did the government decide to destroy him after he did?,Right,the-gateway-pundit,Politics,1,0,1b6474ac-e389-4778-a15b-cbc17ce0a2bf,d4bdfab5-1109-405a-8c63-30a2990db7d0
There were rumors that Kevin McCarthy led the efforts to remove Santos and make it easier for Democrats to continue to destroy the country.,Right,the-gateway-pundit,Politics,1,0,88083199-fae7-4fcb-84ff-0066d0d3499a,f70e8d22-61c8-4fb9-8058-f3d65abc2114
Biden told a brazen lie about wanting to play lacrosse and football at the same time.,Right,the-gateway-pundit,Conversational,1,0,49d1703d-0aba-44bc-a8b4-9addf622cb0b,f2f546ac-cf62-4f08-8a48-cf945dab65ed
"According to the committee, the so-called asylum seekers who enter the US illegally are costing the government $451 billion a year.",Right,the-gateway-pundit,Politics,1,0,6a4e2d76-64b6-44c4-aefb-4eec8cccbc1d,1fa94b4d-ef88-4cd6-aa38-9a0a7f557656
"All of this is taking place against the back drop of the Republicans growing a spine and refusing to approve Biden’s funding request for Ukraine until that cranky, old man ponies up a solid border protection program.",Right,the-gateway-pundit,Geopolitics,1,0,3cda7d28-6947-4890-80a5-f160f3af1afc,57ecd6c5-793d-4b25-a0e2-d55222266b59
"This year, the Iowa Satanic Temple caused a stir with their contribution to the holiday festivities.",Right,the-gateway-pundit,Geopolitics,1,0,aefca3e6-df45-4e80-a014-4296f213a370,58f2ecab-e7c0-44af-9384-0c1fdbcc66d3
"There’s been too much compliance already, which is why we stand at the door of domination by these evil parasites.",Right,the-gateway-pundit,Environment,1,0,958f598e-02ca-4cdb-9a7d-171f3e66d9f9,04e14ac7-f6ee-42d2-a936-ea3866428175
"Luna: I identify with state and states as my pronouns and thus move to strike deplorable states from the record pic.twitter.com/DGA1BOcQKm - Acyn ( ) December 5, 2023 Later Tuesday, Crockett’s fellow Texas Rep. Beth Van Duyne (R-TX) dropped a reality check on her.",Right,the-gateway-pundit,Conversational,1,0,22cf0770-7950-4134-8fae-805f1c2c8846,b3dd570e-b01b-440f-9e97-281921a65836
"I don’t know about you, but where I’m from a six-pack of beer is already too expensive.",Right,the-gateway-pundit,Health,1,1,e5c45197-24fd-43f7-9acd-f823045f43f7,ce4fbc9a-6017-480c-9482-a8d6423a7342
In August Fulton County District Attorney Fani Willis hit President Trump and 18 others with RICO and conspiracy charges for daring to challenge the 2020 election.,Right,the-gateway-pundit,Politics,1,1,dc101db3-b71b-4b9d-ae4a-84ce7a272ea7,c19ec56c-14bf-4b19-8cb9-b3c62edfdf81
The barbarians targeted a concert where they murdered over 200 young adults and we now know that they targeted a beach in Israel.,Right,the-gateway-pundit,Conversational,1,0,c42bc543-60ad-478b-b797-505ddd9f56b8,449bbf84-e7de-487b-af56-d1b95b40be91
Tucker Carlson took to X and announced he would interview Info Wars Host Alex Jones.,Right,the-gateway-pundit,Politics,1,1,fdf03096-9c69-4e90-8304-93bfb97033d7,5e82cc45-7312-4746-a30b-4a52c7075d70
"Democrats want to lower the voting age so that their most radical base members, young impressionable people, can vote.",Right,the-gateway-pundit,Conversational,1,0,aea2e8af-18aa-4405-9339-aef3b5c5aa8e,b21613f8-50c3-496a-b3d8-00fce03a4fb8
"If it wasn’t enough that the Mayor of New York City was boldly stating to send migrants to their areas of jurisdiction, the Governor saw her opportunity to score political points as well.",Right,the-gateway-pundit,Conversational,1,0,d33897e5-6013-4931-9e64-b2c86c39f914,8dee4d9c-0a7d-40df-9c96-f1031c641d40
"The rest of us will be left to fend for ourselves in cold, dank little apartments, riding our bicycles to work, or catching the bus, while coming home to a dinner of meal worms and crickets.",Right,the-gateway-pundit,Environment,1,0,e3202860-033e-4018-9a9f-4e177eb07f1a,090c8c2d-bf5a-4c0e-828c-83c6f7e7e837
"A man who’s spent his entire life spending other people’s money in the form of taxes, who exercised power without responsibility for decades in the 100-member Senate, and who rode Barack Obama’s coattails to eight years of influence on the world stage that presented his family with only greater grifting opportunities, he is quite possibly the biggest nonentity to ever warp the office.",Right,the-gateway-pundit,Conversational,1,0,84c964c9-c37b-482a-9739-d95d2f99db59,d12795a8-3821-4b74-b517-651a037bc7b3
Muckraker’s Thomas Hicks also exposed the Chinese Blueprint for the invasion of America.,Right,the-gateway-pundit,Politics,1,1,c2a5037e-f8bf-4e2a-a7cf-577fe0a224e1,cba377a9-38fc-4d17-95c2-9c0961da6e5f
"In an era of AI, spin, distortion, and, straight up fake news, it is difficult for the discerning consumer of media to know what they can or can’t trust.",Right,the-gateway-pundit,Conversational,1,0,4285686a-ac12-4524-aca2-40bae79f507b,4bfe6beb-edac-47d6-bd90-fa50d0cec580
"Sign your real names, otherwise let your DNC donor parents keep paying your DC rent and pipe down.",Right,the-gateway-pundit,Geopolitics,1,0,5fda3536-3a09-499c-8c34-99664cda0224,74dd3b1f-e8e2-4edf-8ad7-b45226d93530
"He notes that if these people were serious, they would embrace natural gas, which the United States has in massive amounts.",Right,the-gateway-pundit,Conversational,1,0,72759ec9-7d29-4347-8cc9-2fd45436d972,d5aef9c5-7797-4616-a003-94c1ad3330b2
Most of the illegals are military-aged single men from around the world including Africa and Syria.,Right,the-gateway-pundit,Politics,1,0,28df3a17-4242-4bf3-98e7-5b460a5e876a,e10281e5-2a9d-4548-8125-8cdbc47b6da6
"She does her ‘yas queen’ rantings for the camera, accusing others of bigotry but can’t take the slightest bit of pushback.",Right,the-gateway-pundit,Politics,1,0,5e4895cc-03ab-46de-892c-e3fac5a84af8,3e663ca5-60b6-42cf-9e98-ff8f99a9123e
Muckraker.com released another explosive investigative piece on the illegal invasion of America.,Right,the-gateway-pundit,Politics,1,0,8f65d59d-8994-4f29-9b7d-3187183e0d0a,cba377a9-38fc-4d17-95c2-9c0961da6e5f
They’ll weaponize the concept of health to give governments more money and power and individuals less freedom.,Right,the-gateway-pundit,Health,1,0,1118a38a-1bc8-4253-a8f1-9aba6c2fbf84,ce4fbc9a-6017-480c-9482-a8d6423a7342
Biden had confirmed in one sentence what Trump has publicly been declaring about Democrats: That their real goal is destroying him personally - and they’re using all the machinery available to corrupt government at the federal and state level to do it.,Right,the-gateway-pundit,Conversational,1,0,8a0b8792-ba44-4784-9616-1ee1d4edb2f0,d12795a8-3821-4b74-b517-651a037bc7b3
They will most likely be released into the U.S. Human smugglers and coyotes working for the Mexican cartels have recently diverted tens of thousands of illegals per month to Tucson and Lukeville.,Right,the-gateway-pundit,Politics,1,1,a828b8d4-5f04-4356-906a-0b592685216f,15c8151c-3fe4-4c7b-a2a8-9188e0c2cd19
Citizens of these communities truly do not know who is being sent into their neighborhoods and whether or not they have a dangerous history.,Right,the-gateway-pundit,Conversational,1,1,a5d0abc3-701a-440f-9b4d-d6bdf8a9e548,8dee4d9c-0a7d-40df-9c96-f1031c641d40
These are the same people who accuse Trump of being a dictator.,Right,the-gateway-pundit,Conversational,1,0,d27b6e96-dc99-4eda-85fa-0440fa8a388c,ce9899bb-1520-475f-a62a-3db6640fe2b6
"Georgieva is a globalist elitist sitting there at COP28 under the banner of the IMF and World Bank, admitting in the wide open that what the globalists want is a global tax that punishes people for driving gas-powered cars, heating their homes, cooking on gas ranges, eating meat, flying on planes, etc.",Right,the-gateway-pundit,Environment,1,0,e767812d-7158-4106-9445-3c2d154de4c1,090c8c2d-bf5a-4c0e-828c-83c6f7e7e837
"In cases in which there is a real concern, a simple cheek swab is all that would be necessary to determine sex.",Right,the-gateway-pundit,Politics,1,1,ff853ec9-5a9e-4479-ae47-b106157157bd,78ca574c-ffba-4733-b6af-9b0ac53acb68
DocGo is the company NYC has contracted to organize the housing and services given to the illegal immigrants.,Right,the-gateway-pundit,Conversational,1,0,9f523f5d-817b-4814-bef1-f8869801aa82,8dee4d9c-0a7d-40df-9c96-f1031c641d40
The the House Committee on Homeland Security released a report last week on the massive cost illegal aliens has on the country.,Right,the-gateway-pundit,Politics,1,0,11a9cfe6-e579-450c-a074-092c5fe168b1,1fa94b4d-ef88-4cd6-aa38-9a0a7f557656
If this report is true then Zaluzhny has taken the first step in launching a coup to oust Zelensky (the Penis Piano Player).,Right,the-gateway-pundit,Geopolitics,1,1,33c3db42-ddb9-45f1-bf29-4d06c6aecbad,57ecd6c5-793d-4b25-a0e2-d55222266b59
"You will own nothing, travel nowhere, and be an obedient slave to the overlords.",Right,the-gateway-pundit,Conversational,1,0,fb68ef30-ed2d-4194-8d09-03146b545b22,6e10ac01-e40c-4eae-8282-5501a5bb7c00
Joe Biden on Wednesday delivered remarks at the White House Tribal Nations Summit at the Department of Interior.,Right,the-gateway-pundit,Conversational,0,0,75145679-5d39-459c-8c1d-2ef33e48d234,f2f546ac-cf62-4f08-8a48-cf945dab65ed
Ellis was the fourth co-defendant and third attorney to plead guilty in the Georgia election case.,Right,the-gateway-pundit,Politics,0,0,78ff1c31-ad4c-411e-9b93-6d26429dde3b,6f0f72cf-e38c-4880-af72-234076e4b27a
A group of 40 or more White House interns are demanding that President Joe Biden work toward a permanent cease-fire between the nation of Israel and the terrorist organization Hamas that wants to destroy it completely.,Right,the-gateway-pundit,Geopolitics,0,1,deda9edb-4e85-41ba-8a24-e14ebfd65ffa,74dd3b1f-e8e2-4edf-8ad7-b45226d93530
It is a major winter party and the five inches of snow that fell on Sunday simply adds to the festive atmosphere.,Right,the-gateway-pundit,Geopolitics,0,0,9da85627-bcc2-49d6-ad70-8abf796e439e,2f6f3174-bead-4ad1-8de6-c6679aab76ba
"Gateway: Beyond the Headlines is produced in coordination with The Gateway Pundit, one of the largest and most influential conservative news sites in America today.",Right,the-gateway-pundit,Conversational,0,1,85d98db3-872d-4f8f-8c58-54bfb42b4dcd,51f93818-92f7-4411-9983-846f79f7a92e
Plante is clearly distressed and unwell as her staff rushes to her assistance.,Right,the-gateway-pundit,Conversational,0,0,d664e83a-3946-4371-a72f-83a32de08af8,8b8e7fd3-e9a1-4c7f-94ee-cc6175b42307
"At least, that was before the issue came to their front door.",Right,the-gateway-pundit,Economics,0,0,83ffc32a-d202-4602-9af6-d5d184bc9df8,349df346-b7ba-4c80-9f48-3bf4bd024f4a
Climate change means more money for governments to expand their power and control over the way we live our lives.,Right,the-gateway-pundit,Environment,0,1,1b981147-70de-4482-8e4e-2084c085ee0b,090c8c2d-bf5a-4c0e-828c-83c6f7e7e837
"The Capitol Hill meeting was organized by Sen. Jon Tester, D-Mont., and held in Sen. Dick Durbin’s, D-Ill., office.",Right,the-gateway-pundit,Politics,0,0,0f9b5555-a036-4295-a670-f734a7afb36c,11857535-e262-40f0-9650-7ee4dfbd773c
"Governor Gavin Newsom and Governor Ron DeSantis decided to debate one on one on Fox News, hosted by Sean Hannity.",Right,the-gateway-pundit,Politics,0,0,049475af-cf78-4cab-89b9-ffed7534eefd,a103fcb2-3ed9-4960-bf25-1b173594671e
"If you cared about climate change, if this was actually about climate change, you would just produce more natural gas because it produces half the carbon emissions of coal.",Right,the-gateway-pundit,Conversational,0,0,1e0b8232-35ac-41ab-bff9-8a1f314baea6,6e3efaaf-beca-4eae-9873-0d3fcc582ca1
"In 2021, the school district was hit with a lawsuit alleging violations of the 14th Amendment’s equal protection clause as well as statutory violations of the Civil Rights Act of 1964.",Right,the-gateway-pundit,Politics,0,0,f93623df-e425-48eb-b281-ad7f64b82633,0cd70710-f07c-442e-8cbf-da2c0206e481
Joe Biden on Wednesday delivered remarks at the White House Tribal Nations Summit at the Department of Interior.,Right,the-gateway-pundit,Conversational,0,0,4b1cbfd1-05d0-4202-87a7-61593c359325,947eb8a2-3687-45e3-a2e1-99ea50fee3b0
"Only the rich will retain their lifestyles pic.twitter.com/aA0XZ2hZLh - Elander & the News ( ) December 4, 2023 Georgieva has broken it down in very simple terms for us serfs.",Right,the-gateway-pundit,Environment,0,0,b480d641-eb65-4062-bc97-26afdb7d875f,090c8c2d-bf5a-4c0e-828c-83c6f7e7e837
"Per Zach Parkinson: Archmere Academy (Biden’s high school) didn’t have a boy’s lacrosse team until 1993, 32 years after he graduated.",Right,the-gateway-pundit,Conversational,0,0,efbf676d-4f0d-4a52-a810-71afa2c2f921,f2f546ac-cf62-4f08-8a48-cf945dab65ed
Climate change means more money for governments to expand their power and control over the way we live our lives.,Right,the-gateway-pundit,Environment,0,1,327de85e-bb7a-4481-a1ca-71807d932559,04e14ac7-f6ee-42d2-a936-ea3866428175
"Crockett is one of these folks, having moved to Texas from St. Louis, Missouri, in her twenties.",Right,the-gateway-pundit,Conversational,0,0,80622290-5a24-4a98-aef9-b38cc89d5c25,b3dd570e-b01b-440f-9e97-281921a65836
"UPDATE on UNLV SHOOTING There are at least three victims of the shooting, police said, adding the suspect is dead.",Right,the-gateway-pundit,Security,0,0,b306ed24-3e11-40eb-b747-4ab7760195ea,3aaf16cf-79ed-489e-bcea-34136662f5eb
The program uses keywords to note favored characteristics of approved grants.,Right,the-gateway-pundit,Conversational,0,0,22dba4bf-1857-41f7-86e7-fe30b53cc6a3,c132793c-b84e-45b5-8d0f-7d114ca0ac78
"Chairman Comer also uncovered a $200,000 direct payment to Joe Biden after he received James and Hunter’s subpoenaed documents.",Right,the-gateway-pundit,Politics,0,0,244c3079-b380-421f-a130-eeb30e664cf3,d2119361-74fb-4cf4-acbd-335df1377742
Millions of dollars from China were funneled to Hunter Biden’s investment vehicle Owasco.,Right,the-gateway-pundit,Politics,0,0,ee31d6aa-7122-4391-bc7c-8228e413a4ac,d2119361-74fb-4cf4-acbd-335df1377742
"READ MORE: pic.twitter.com/KHlpqTkRuY - KSNV News 3 Las Vegas ( ) December 6, 2023 At least one suspect is dead, according to Fox 5.",Right,the-gateway-pundit,Security,0,0,d9714cba-ce34-46f4-89af-f47fd16f1fc3,7d5c048f-3742-44ea-b01c-b80c329ec66b
Hunter was arrested on Jersey Shore related to drug charges in 1988 and had his record expunged.,Right,the-gateway-pundit,Politics,0,0,b6adfe75-b902-4056-9c63-c7a11dfab8b4,d1edbd9f-4eb2-49f1-8bc8-fecef287806a
"Four new Democratic members were also elected, giving the board a Democratic majority.",Right,the-gateway-pundit,Politics,0,0,0a715df7-b3ad-4817-ade8-134b9380e083,c6b158b9-02c1-46ba-914e-7f2f09f4d08b
"Just a third of voters in the new poll said they approve of Biden’s handling of the economy, down three points from October, while 67 percent disapprove.",Right,the-gateway-pundit,Politics,0,0,0fa75206-c021-4453-9d48-6ee600244225,a2081003-93df-47a3-b3bb-db47bc4776c9
November 2011: Joe Biden met with Chris Heinz - a co-founder of Hunter’s private equity firm - in the West Wing.,Right,the-gateway-pundit,Politics,0,0,1c4b9ab4-6b2f-4474-9afd-116880016df9,d2119361-74fb-4cf4-acbd-335df1377742
