text,source_party,source_name,topic,bias_estimate,model_uncertainity,sentence_id,article_id
I am sure one could find plenty of examples that strongly support the notion that a majority of our ruling class are of subpar intelligence and short of impeccable ethicality.,Right,american-thinker,Politics,1,0,6c4d608e-257b-4b14-89f2-ba8283330c59,1fe4fe10-6865-4ab0-8e79-f6e0949a2868
"That was an amazing moment for me, to see a teacher so thrilled by a piece of TV.",Lean Left,the-guardian,Entertainment,0,1,961ad2c5-d38e-400c-ab54-6ea20553599e,955c3194-1163-471d-afe6-9f116e4137ad
"We also are not required to search for personal information if certain conditions are met, and in response to a request we will describe the categories of records that may contain personal information that we did not search because they meet these conditions.",Right,townhall,Legal,0,0,9f5eafad-563f-463d-981f-bb411e7999dc,b6bdca38-8d10-4d24-a63b-77d93169b7cc
"Mandel and the ANC were not ever natural allies of the Soviet Union, but you had a whole generation of American elites convinced otherwise.",Left,daily-kos,Geopolitics,1,0,bf92e12c-b057-4b82-87ea-913f9547bc9f,d1447402-f369-434f-86c7-da3e7a5a94d4
"But I think we’ve swung the pendulum way over to one side, haven't we?",Lean Right,christianity-today,Religion,1,0,c1ca9fcc-5dad-4c4b-80c8-192259bb879c,e00e459e-0b26-4b49-8f34-f7dc8649a4af
And Thomas typically spends about a week every summer at Crow’s private resort in the Adirondacks.,Left,alternet,Politics,0,0,9a8368a7-a943-4206-ad18-456f5718797f,4f4d3fe9-856c-4fd9-ae86-f8a1a960b3fe
"Once she was elected, she used her platform to disrupt the adoption of new textbooks that she claimed were anti-American, anti-Christian and anti-White.",Left,alternet,Politics,1,0,2fa1956b-6463-44de-b210-fbd2afc31d6e,a8440443-b98f-43ff-aed4-e9ca3953193b
"Families need stability before parents can be reliable workers, and reliable workers need quality jobs to escape poverty.",Lean Right,washington-times,Conversational,0,0,49d947f7-7b5e-459c-9c04-5fa7be9b0210,65dca58b-95ba-426d-84a1-0d735e8dd6ab
"Boot wound up apologizing for his part in promoting the Iraq War and, even more astonishingly, admitted that the GOP’s entire political project since 1964 has been built on a not-very-thinly disguised foundation of racism.",Left,the-rachel-maddow-show,Politics,1,0,8e83e685-74e5-4638-9037-153f290d3839,191a8143-1d11-4dbb-8b29-a4498dd72e02
"Meanwhile, Treasury Secretary Steve Mnuchin will have the power to forfeit any gains the public might earn on its investments and to give subsidized firms the freedom to transfer the public’s funds to their (overwhelmingly wealthy) shareholders in the form of dividends.",Left,alternet,Economics,1,0,11a5ee85-bc3c-4d9f-b28d-5536a742c39e,7e6f0806-2782-4a94-b523-367861af2163
"Advertisement Schumer, Harris, and the liberal mainstream media could hardly have been more ecstatic.",Right,townhall,Politics,1,0,dbfcbb66-58e8-4ff4-aa6b-0b10d09fbef7,d3d5cd9c-beaa-4c40-98fa-3f4b338b494a
Product recalls by the Food and Drug Administration have also led to sparse grocery story shelves.,Left,alternet,Conversational,0,0,0d79bafa-b3a0-4680-a340-91ec44ec5181,70e7ea93-c582-4c25-bfad-299b35a13e06
"Health officials Anthony Fauci and Francis Collins, for example, set about suppressing the theory that the pandemic resulted from a COVID virus leak from the lab in Wuhan, China, that their organizations had lavishly funded.",Right,townhall,Conversational,1,0,9b0ec0f1-c81b-4499-ac05-d4746ec730fc,482a3480-6222-4262-9396-a3befba9644b
"As if killing over 1,200 humans in the most barbaric manner and kidnapping over 200 more weren’t enough, additional graphic and horrifying details of the violent, bestial Hamas attacks are just being exposed.",Right,american-thinker,Conversational,1,0,d0ab67ff-5cdc-41d1-a332-fc6740bf91fb,fd233272-65da-414f-9a29-994a1340b10b
Nor is she unaware that some marriages cannot be saved and that many kids raised by single parents turn out fine.,Right,newsmax,Conversational,0,0,d896c85d-ce0e-4d04-986c-be73a5d55cad,09983ea9-ba36-41d0-b193-79d11184a3f9
"But too often, what we do to pastors is we say, No, you need to do, especially in small churches, you need to be a content creator, you need to be a plumber, you need to be a pastor, you need to be a preacher and all of those things.",Lean Right,christianity-today,Religion,1,1,c5ee2758-39fd-4338-9106-b2c669fbad4e,379dff66-8aeb-407b-a7ce-edd67b5d1e32
The blackmailing of Tuberville comes at the same time a House and Senate Conference Committee is expected to meet to reconcile differences over each chamber’s versions of the National Defense Authorization Act (NDAA) for 2024.,Right,the-federalist,Conversational,1,0,a091f047-76e2-4008-a987-d915cc032ff2,a545179a-b729-4246-8c23-7fbd8a8a2925
"Strikingly honest, originally written, with a galaxy of intellectual reference points, it is essentially a love story; one that seems to make a new way of living possible.",Lean Left,the-guardian,Conversational,1,0,db5b6e8e-689e-40d1-8719-b3eb42a81ae9,667cc275-fe6f-44a7-95bf-d7d55d4f9b07
"Hungary succeeded in turning a Nazi- and Communist-occupied and exploited country, struggling for survival and autonomy, into an independent and prosperous nation - while maintaining their unique Magyar identity.",Right,newsmax,Politics,0,0,d4362f12-7636-48c2-a8e8-fdadefb1140a,3f59cb7b-bb76-4f85-985f-8778e4d06e39
Price: $33.75+ North Star Games Belkin BoostCharge Pro with MagSafe Why get any old boring charger when you can get one that also doubles as a kickstand?,Lean Left,the-verge,Gadgets,0,0,52f8a1ee-daf4-4852-8848-53eb7478847b,d6c3eb8b-e5f1-4d24-bbd4-b3606a065e61
"Yes, some actresses have stood strong on the issue from the beginning, including Debra Messing, Amy Schumer, Patricia Heaton and Gal Gadot.",Right,newsbusters,Geopolitics,0,0,e0e77f48-f0cd-49fe-bc51-35b78d6a2db2,2a2ce9ad-906e-400b-bae3-b2ee8793129d
"Since the attacks occurred Israel has declared war on Hamas, and after weeks of preparations have entered Gaza to seek out and destroy Palestinian terrorists wherever they can find them, in order to defend themselves from further aggression and violence at the hands of Hamas.",Right,townhall,Conversational,1,0,2cb59e9b-0236-44a7-a041-8de20f929f13,fee1d9d8-9540-473a-b784-95f993ce5520
"Most criminal defense attorneys would have howled in protest at her defiance of the traditional attorney-client privilege, but these liberal Democratic women lawyers gave her a high award instead.",Right,townhall,Politics,1,0,cc6cefa9-4ead-400b-850d-3786f6f6ee93,9c806153-c2fd-4a53-8150-3faf159b0914
"I was involved in the event and was frankly shocked by Mr. Adams‘ willingness not only to share his experience with faith, but to also double down on his comments that certainly earned him ideological enemies within his own political ranks.",Lean Right,washington-times,Religion,1,0,37fd9c12-6bdb-4373-8f60-3715c54869a1,4a9afd5f-99a0-4b49-b4dc-e4ea0b43b74d
Bitcoin mining ties the world's first decentralized digital currency to the physical world.,Lean Right,reason,Conversational,0,0,ef6f3e34-fa57-49ce-bc08-27ff8660bdf8,8269e78b-970d-44b6-a6ba-79f4dde03cdf
"Church/Pastoral Leadership Bully Pulpit: Confronting the Problem of Spiritual Abuse in the Church Michael J. Kruger (Zondervan) I lament the need for this book, but its timeliness cannot be overstated.",Lean Right,christianity-today,Religion,0,0,5f18d1eb-306e-415d-a69e-d43c5d2c3769,9afd0825-d746-40bb-b299-5305582cdfe3
"With such large numbers of our children being denied that two-parent family environment, as a society we are practicing collective emotional and spiritual child abuse of an entire generation of American children.",Lean Right,the-christian-post,Conversational,1,0,3fda0be6-8ac3-42cc-9068-0be2f3045985,8b833ef4-507e-4926-83a8-97bf252b2669
This gives you a sense of just the obstacle course that women have to go through.,Left,alternet,Politics,1,1,bfced7a5-b01f-4e02-a699-3bb17b52de53,833ae59a-6501-42ff-bc3a-3cf8e5ffb8f3
It can’t be a coincidence that a major DNC donor just happened to come riding in from the West to save the bacon of the President’s son.,Lean Right,hotair,Politics,1,0,ee0f7d0e-eac4-41a9-be79-83d55bd6956d,fa485d61-df9d-4fee-b9af-c5766505981f
"In addition to a $5 billion increase in funding for other climate-focused research, his plan will invest $15 billion in demonstration projects for climate R&D priorities, including utility-scale energy storage, carbon capture and storage, hydrogen, advanced nuclear, rare earth element separations, floating offshore wind, biofuel/bioproducts, quantum computing, and electric vehicles, as well as strengthening U.S. technological leadership in these areas in global markets. .",Left,alternet,Conversational,0,0,70b708ab-e1d7-408b-bbf9-1ada3fa3e972,4e75b0a8-94ac-48dc-91a0-c1518df283d2
"Again, CNN has seen four digits, including those last two, that match four digits on the 2018 wire transfer to James Biden.",Left,alternet,Politics,0,0,d9e91cb7-a7a4-4f63-8d52-9f4b085aeeae,bec3735b-d409-4da5-a587-5cba25b306ba
"I would say I am by nature and decision an optimistic person, but this last week has really been extra discouraging because of how terribly familiar it is.",Left,alternet,Politics,1,1,dfc492e6-e1b5-4c98-9beb-6d0b929cb7d6,614cd9f6-187a-48bd-94ca-77f9b69a96ac
"These clemency recipients have boosted Trump in the media - in interviews, podcasts, social media, books and music.",Left,alternet,Politics,0,1,23cdc805-262c-409c-9a7c-1b560ecda4d9,75cd5bc1-9973-465f-a5bb-80ec52e6cb06
"How many of us are uncomfortable with the fact that God chose to become incarnate in a body that was not white, but likely brown?",Left,alternet,Religion,1,0,70d78395-42b0-4daa-9e57-7ae5d6c9c0d9,a9493f21-21c9-417f-b3f4-8b7e219fed9a
"So let's start with that, the whole idea of staying is the new going.",Lean Right,christianity-today,Religion,0,1,1789a3a9-d4c7-4dee-b49d-86a90d82ae04,7cdc6c25-4abd-4301-a1e9-aa870e4e1205
A recent report by the United Nations estimates that up to $387 billion will be needed annually if developing countries are to adapt to climate-driven changes.,Lean Left,time-magazine,Environment,0,0,752efc6f-6e34-4786-a392-8eef8c701564,96b36cd6-19be-4416-9e56-4d1ef128a43e
"A militant climate change denier, Pruitt oversaw the dismantling of regulations that protected our air and water and required polluting corporations to clean up their acts.",Left,alternet,Environment,1,0,dd02f24b-7b5f-418c-84f9-2fc84377d37f,6f1ac8e4-cc08-4678-abfe-65c00b6c5772
"It’s more useful to rely on the heat index, or apparent temperature, which combines ambient temperature and relative humidity to describe what it feels like to our bodies.",Left,alternet,Environment,0,0,590e560f-e0c1-42e4-bd6c-aef43d3e48d4,1a024a72-2931-419c-9aea-07b2cf8de130
What’s the point of working a 9-to-5 and using your whole paycheck to afford daycare for someone else to watch your kids?,Right,newsbusters,Family,1,1,ee3db09c-6439-4faf-a70a-2f501b2e2d37,e8c290c6-6427-4259-a729-66745de3c228
But none of that matters if the company is not completely convinced that you're ready to strike.,Center,cnbc,Sports,1,0,4d7ef17d-264c-4ca3-907b-76cc3d9aab7e,975f3e9a-1655-4d30-9c8b-086ef811c4da
"McQuitty’s remarks and his ministry come at a time when churches in the United States are experiencing concerns about pastoral succession, as the average age of clergy has been increasing in recent years.",Lean Right,the-christian-post,Conversational,0,0,b17af2e5-f296-41f0-842c-f03319efc593,3a8b52d7-270d-4507-ae57-4eebdeeae459
"The PA, from the outset of Oslo, saw the Oslo Accords as a Trojan Horse.",Right,townhall,Conversational,1,0,71342bbf-af7d-4876-84ab-60bd44cf02dd,102e246a-53b5-43f2-b5f9-69c71d44ed7e
"As I got to know Shane more, it seemed that he, like his songs, was, to say the least, singular, defined by the extremes of dogged self-destruction and deep sensitivity.",Lean Left,the-guardian,Entertainment,1,0,5753adde-8c22-44aa-a5d4-6eac51f9679e,3df79d96-a6bb-43b4-bde3-0c8e3b39c16b
It also has some of the most lucrative promotional offers and bonuses for new and existing members.,Right,newsmax,Gaming,0,0,0818afb9-8d58-4438-b06c-89a84c63abdb,fa296f44-4947-49ad-b7d9-9fbba47af0be
"They began building on a lot they had purchased, and moved into their new house in October 2022.",Left,alternet,Environment,0,0,e3afedb2-121f-4d60-b116-36efa0f5ea79,7f7f3256-1ed1-4727-bc59-72050a6ae34f
"Instead, the fanatics in the Biden administration and the billionaire donor class demand that we save the planet from carbon emissions at any cost, and if that means diminishing funds for fighting real pollution that kills people, so be it.",Right,townhall,Environment,1,0,baaa1d20-cc12-469e-a713-3339c39c0acc,dbc25c5b-a553-4738-9ded-12ca0bf5155b
Includes free shipping (worldwide) and free bundled books (where available) when you buy the print edition.,Left,alternet,Environment,0,0,fe56ad18-2fa2-41d5-a99f-13c5e1b94e29,30c1ea85-6fe6-4fd5-ba97-7c6e319d69a5
"In 2019, RCID paid $725 for each complimentary ticket known as a Silver Pass.",Right,newsbusters,Conversational,0,0,92111dfc-a023-4e76-96a8-2292c5c7e1ca,47efe2ca-380e-4e7d-9031-100010debcc2
They assumed - because it was a common belief in that day and age - that the man’s blindness must be a consequence.,Lean Right,the-christian-post,Religion,1,1,d3c018ec-d551-44d8-8536-e7fb1850ff30,d75e0f35-aada-49ef-b883-6fb0c419acbf
"You owe it to me, because tomorrow I'm gonna wake up.",Lean Left,vanity-fair,Entertainment,1,1,3822bef6-14ef-412a-aaea-cb1bfe219a71,e8c6de7e-8f6d-4db6-a065-5d16e2127fd8
"When Democrats agree to water it down more, they're flooding our homes, disillusioning young people from the political process, and jeopardizing the future of a Democratic majority.""",Left,alternet,Environment,1,0,568ead2c-3396-4a75-8586-3a64454732dc,ea1b7fcb-869a-48eb-8273-465f39d300c5
"Then, bit by bit, he dismantled and disposed of the wreckage in an attempt to thwart the federal investigation, prosecutors said.",Lean Left,cnn,Security,0,0,9c32e807-a72e-44c4-a83b-e6ab2c689f4d,f66c96ff-bd93-4b65-be31-e826c9f95e2a
Bush soon withdrew her nomination and offered a hard-right conservative: Samuel Alito.,Left,alternet,Politics,1,0,509ffa06-17b9-4625-ad35-188b5e634846,9f18cc99-24c5-4410-bb6b-8eedc3b1b552
"Were I to pitch a cookbook, it would be this: healthy, easy toddler meals that take less than 20 minutes, for busy, tired parents who can’t be arsed.",Lean Left,the-guardian,Gastronomy,1,1,babe898c-55d4-42f6-baab-c67496e0e395,639cf959-db45-4f48-82b3-4da013e4d74f
"Like a wrecking ball to a watchtower, unfaithfulness, divorce, abuse, abortion and addiction erode the strength of the family in each of their uniquely unforgiving ways.",Lean Right,washington-times,Family,1,0,6453173b-4651-4259-bc20-243603b7badf,6e973d6d-998d-4c8a-bf12-f50bc9587c42
It takes a traditional view of marriage as between one man and one woman.,Lean Right,christianity-today,Religion,0,0,87771295-3178-4b15-86f7-71793bc9d1f8,c32f3b79-39ff-492a-a496-c3535dbc894f
"Their desire to scratch diminished dramatically, as did the skin damage caused by itching.",Right,newsmax,Conversational,0,1,2d5ed74f-d9a4-4663-8237-0afd3ed7547d,215777fb-b2a2-4ad5-b1fd-a38cb8e5d2b6
"Behind the scenes, small groups of bipartisan members have been trying to brainstorm a potential path forward.",Left,alternet,Politics,0,0,43ec453c-cb32-47ac-9411-10daed0ad06c,3f272dae-fa8b-47a7-b132-8024826cfe10
"There are now more than 1,000 people in the Nashville area with a net worth over $30 million.",Center,cnbc,Economics,0,0,df60adcb-bd66-40a6-831e-3f55d2d56062,da57dce0-68bf-43a0-8df3-2567e38555b0
We disclaim all liablity regarding the making of your information public.,Lean Right,zerohedge,Conversational,0,0,7be5b39b-6cd7-4587-b6aa-aa9d9ab4e682,3a8fa8c7-7b45-4994-bf2f-2ad9c6c13ce1
"And the bad news is since the company has already fobbed off your complaints, it seems unlikely they’ll take you seriously if you throw the book at them.",Lean Left,the-guardian,Finance,1,0,0b42db96-3d1c-4849-88e4-da0937c86b0d,9ca3eb9f-d71f-468a-95bf-a76d076819ad
"But I do not understand and refuse to understand why we give them what they want.""",Lean Left,politico,Conversational,1,0,bf664563-13d8-4b82-826f-6c12ca0dfa47,f8d0e28e-9122-4d4b-9903-dfe5053922c8
It will be one of Redwood’s first battery energy storage systems and an important step in the company’s broader effort to prove that lithium-ion batteries and energy storage products of all sizes can have a new life beyond their current ones.,Lean Left,the-verge,Environment,0,0,aa4dc48e-87ba-4da3-9c99-82d99005902c,b9da969a-868a-4477-ab4d-60a3b6731e60
"Climate change has been described as a ticking time bomb, the threats of which extend beyond ecosystems and biodiversity to big financial impacts on households and the U.S. economy.",Center,cnbc,Environment,1,0,f79af0f8-627a-4a99-8e1f-5d984f233b89,1c165528-f0cd-4e9e-a241-7f502c96aec9
The cozier-than-ever SKIMS Cotton Jersey Straight Leg Pant is available in a rotisserie of neutrals for you to choose from.,Lean Right,new-york-post,Gastronomy,0,0,9f8b0508-7023-4691-9bc8-22338d43b2fc,945efd06-86f1-43cb-8f89-ec82154e71ed
Commuters who opt for Route 130 or Interstate 295 in New Jersey will compete with shore traffic and the Route 1 highway is currently undergoing multiple construction projects.,Left,alternet,Conversational,0,0,a9561ce6-d2df-4454-9662-a9e8cf56e42f,0e66f9a1-ec26-4ea8-85fb-da4cbe6b129e
Five books are coming off the Leon County School Library shelves after Moms For Liberty called them into question.,Left,alternet,Politics,0,0,9abb0702-9983-433a-8a4c-93b983e3396f,4291ff04-0195-43f0-83bd-f5f0cd4f2f6b
The pair team up with a CIA agent to raise funding for covert operations to arm the Afghan freedom fighters to eventually expel the Soviet invaders.,Right,newsmax,Entertainment,1,0,19153715-2b07-4d03-a898-820d5b5effb3,86765a38-8d9b-4275-9e76-92e5f1df1c2a
"The Revolutionary Temper is a book that convincingly reframes the French Revolution - and Darnton’s synthesis of scholarly rigour with style, brevity and wit is a singular achievement.",Lean Left,the-guardian,History,1,0,19028909-a9d4-4606-b604-2a635a4fbd68,331aa413-13dc-426b-bf95-ba79b430f06f
"When that Ted Talk went viral, that's been viewed close to 5 million times, translated in 32 languages.",Left,teen-vogue,Entertainment,0,0,d2c42ec8-0acd-41f6-a7e4-5956c4419da6,ce8e7fea-3c05-42c7-81a1-80ed9a84d648
"Several villagers walked the single-lane dirt road, their shoulders rounded against the cold, their ghostly footprints marking the dry white snow.",Left,alternet,Conversational,0,0,f5862a5c-f1c2-4dc4-8f6f-b3f9120d9cf8,0916caf1-306b-4f0a-89e7-7ad4999039be
"It was 15 and a half - 9am to 4pm on Saturday, and 9am to 5.30pm on Monday.",Lean Left,the-guardian,Diplomacy,0,0,741ef2dd-abc4-4042-8808-9dbb184baacb,b7bd9f73-c754-4d8e-8b1b-16d2e45f7942
"The poor moved into deserted houses, slept on beds, and ate off silver.",Lean Right,christianity-today,Disaster,1,0,5490c8e2-1a91-45e9-af0b-9d62d449a844,492b998c-1a9a-4bda-b746-92aeeb509068
Glasses for adults and kids start at around $40 and go up from there.,Lean Left,time-magazine,Gadgets,0,0,9dbd7478-9a5d-40e0-b3a9-88dd98ca4a33,c32c5b73-4f5b-4f66-b989-f69fc8552562
The 26-year-old has now revealed what races stand out for him amid a record-breaking campaign.,Lean Left,the-independent,Sports,0,0,4925ae42-63da-455d-a464-e500dc8c6d91,80fd8eee-1942-488a-8bc7-34d4b108640a
It says the largest is the Geneva-based International Emissions Trading Association - a business group devoted to credit trading as a way to reduce emissions - which brought 116 people from companies including oil majors Shell and TotalEnergies.,Lean Left,the-verge,Environment,0,0,3ee9415f-54a5-4b78-895b-325662f9b1f4,367044dc-a877-4d3a-9cc7-627ed3ab11b9
"That hasn’t deterred the teasing; Billy Crudup, who plays the errant husband and is also one of Freundlich’s closest friends, claims his own T-shirt will read, WHO’S IT ABOUT, THEN?",Lean Left,vanity-fair,Entertainment,1,0,276b5d2a-cb4e-438a-bd1e-aee8aced08dd,2f7127d5-9632-48f7-ad9b-043416712e02
"Lesson One: When You Make Policy, Give Serious Thought to Possible Unintended Consequences The architects of American policy toward Afghanistan since the late 1970s bear responsibility for the disasters that occurred there because they couldn’t, or wouldn’t, look beyond their noses.",Left,alternet,Conversational,1,1,e09d4a10-81c3-42c5-9dc2-bb407de5692a,6496a8dc-95a3-4284-bdaf-4d7555922d1c
"Unfortunately for the restaurant owners, it was the site of an officer-involved shooting that led to the death of Rayshard Brooks.",Right,newsmax,Security,0,1,b1da84df-51dd-4764-88d5-453828aa8298,0bffecaa-b901-46e5-9cc1-3123294e01d7
He could have called Johns Hopkins and the Mayo Clinic to help build world-class hospitals.,Right,the-american-spectator,Geopolitics,0,0,f240d0a7-2c6f-4476-a180-ef0c76015898,adb15e54-31d9-482f-b1b8-1e9243732c81
"Everyone had the same information at that time, yet millions of ordinary people knew then that the government’s handling was incompetent and possibly duplicitous.",Right,american-thinker,Healthcare,1,0,08755f0f-075b-4aff-9299-4d5a09ee94be,4190a287-b09f-42ba-9864-41cde27d7e6d
"While the policy may have deterred families with children from crossing, it served as an incentive for single adults to attempt illegal crossings, multiple times if necessary, Bolter told us.",Left,alternet,Conversational,0,0,a73cb27a-1cad-472a-bfa7-8ce043baeadf,0522e9a0-8b0c-4865-9931-5fb66a19a39e
"In lieu of escalation, Israeli leaders have adopted harsh rhetoric and threats to deter Hezbollah.",Center,christian-science-monitor,Conversational,1,0,f7bba142-aa0e-4d4b-942e-fa6088a11d5e,af7d4681-9474-4613-a38f-06801d640489
"The art form is exciting and adaptable, appeals to younger generations, and is easily viewed on a big screen or an iPad.",Lean Right,christianity-today,Religion,0,0,c27ed40d-9ad8-434f-98d1-5f098b6fc4e6,15ab3756-5e98-4536-8bdd-6d20be0f9971
"Indeed, they’ve been stagnant on the world stage for decades, all while the DOE focuses on resource guides for LGBTQI+ students.",Right,american-thinker,Politics,0,1,1aad9aee-0a87-4bdd-bd11-ccbe4c76a531,01c14937-01e7-4c1a-8748-e2a4059d65df
"1 spot in the United States, and Joe surged in popularity during roughly the same period.",Left,slate,Entertainment,0,0,65d6df37-4981-468f-944d-eb1f041b5605,7f77dad2-dd7e-4fcd-aa97-4e94697cd528
It’ll cost you as little as $449 (the price of a Ryzen 5 mainboard) and half an hour of your time.,Lean Left,the-verge,Technology,0,0,27e21157-148c-4750-853a-885cab1bcaf7,c9ba1b41-8c28-4d13-a010-9cf4c95d9268
"As a confident teenager, I managed to score an Oxbridge place by impressing the interviewers.",Lean Left,the-guardian,Family,0,0,37ccbe3e-086c-417b-8047-767ea2480fe6,52c764db-6b1c-42ac-b12f-73e151dd104f
"And also because the art department did such a great job and the rooms are filled with smoke, which I forgot about.",Lean Left,vanity-fair,Conversational,1,1,809d7bab-1e07-4659-ab1a-182b166450e0,cbcc2068-6a45-4a1f-a562-4f5370662e65
"Critics of the amendment to restrict all pastor roles to men-which must pass at a second vote in 2024 to be enacted-contend that the independent, autonomous churches that make up the convention have the freedom to appoint their own ministers.",Lean Right,christianity-today,Religion,0,0,6560a19e-b27c-4047-987b-d243327807e7,b3c6bcdd-3851-4282-acae-a998b3dc1901
"So far, the US government has largely focused its electrification efforts on homeowners.",Lean Left,the-verge,Conversational,0,0,069ed836-0133-4bd4-8959-172899a18926,0aab898c-1e49-4f2f-8755-392acc553564
"Reservations are best on weekends as they fill up fast, weeknights are a little easier according to the Oakland.",Lean Left,detroit-free-press,Festivity,0,0,49f16655-9c48-4626-9ce2-a778b9cd0a9b,bfcb696f-1ca1-42b0-a8b2-bdf7c2683b86
"Guyana has reached out to its allies: USA, Brazil, UK and France pic.twitter.com/tVnPWb40Ef - Visegrád 24 ( ) December 6, 2023 Venezuela is ratcheting up its claims to a swath of Guyana, its oil-rich neighbor, which has recently become one of the world’s hottest energy frontiers.",Right,townhall,Politics,0,0,12beb3c0-85be-463c-a7ed-3fa043340305,7caeff7c-54b9-47ac-84ff-aab8cdbf839d
Oppenheimer reiterates Uber as outperform Oppenheimer raised its price target on the stock to $75 per share from $65 in anticipation of its entry into the S & P 500 index.,Center,cnbc,Finance,0,0,b0cd18ac-98c6-4be8-8e25-daaa7ee712c4,cb9707e2-e12d-49f5-bb2a-a80717250798
"Hamilton finished half-a-second behind team-mate George Russell, who hauled his Mercedes into Q3 before taking advantage of Sainz’s penalty to secure third on the grid for Saturday’s 50-lap race.",Lean Left,the-independent,Sports,0,0,98f1f6c4-c353-4cbe-9d9c-086f492a30b3,ab9b0bc8-a5f9-424f-81e5-ffe512159b63
"I also appreciate that the Ultra 2 doubles the internal storage to 64GB of the original, a big deal for any media storage but especially for offline music.",Center,cnet,Gadgets,0,0,da9e3a63-1167-4785-8595-8f45067a1daa,8129dd3e-001d-41da-8693-ad83d8239ba2
"The mildly annoying thing is that automating Bedtime mode appears to be tied to Digital Wellbeing, and it’s not intuitive to set up.",Lean Left,the-verge,Gadgets,1,0,2865bd64-8de4-4b0e-80c9-36779c08a799,e6bb2d5a-75d0-40c8-99be-c38a254f640c
The House Ethics Committee delivered a devastating report finding a tsunami of illegal behavior that turned Mr. Santos’ congressional campaign last year into a personal moneymaker.,Lean Right,washington-times,Politics,1,0,5807c450-419a-40a7-8765-58599528b6e8,ba088377-502e-4d8d-9f6d-2f7056dc75bb
How many red flags could I have missed with Walt Disney (DIS)?,Center,cnbc,Conversational,1,0,776f4998-ec10-4516-ab9b-c733a3fe7c33,30a444e6-c65d-4641-94b6-8c969b5103cd
And his overlapping storylines crammed in as many different kinds of love as he could fit into 2 hours and 15 minutes.,Center,christian-science-monitor,Entertainment,1,0,21b20c82-5a87-4f7f-9b0c-0aaee4a93916,d519bcb7-2ff4-47c6-b4ec-22d932bcb4ae
One is sometimes appalled to hear of the words and deeds of these men ; but one need only consider their position in order to understand that anyone in their place would act as they do.,Left,alternet,Conversational,1,0,9ac9890f-05fc-4bbf-88fe-aa8da92b52e6,52083e62-f4ab-4b1f-b1ad-6d3759ef5fac
"Córdova-Buckley, with her gravelly voice, anchors it, later hitting the bottle and making a clumsy pass at the gardener.",Lean Left,the-guardian,Entertainment,1,0,c1c60d8c-21cf-42f0-9a7d-5a687e012bf1,ea75d83b-ba8a-4a07-87c2-b5bb58da0c31
The bottled water industry is notorious for its lack of regulation.,Left,alternet,Environment,1,0,0080a311-3206-44f2-945c-e9c291d53082,11c35c95-60e8-4f30-8a32-03e0760144ee
"Moreover, any reader who comes to Five Lies as an unchurched culture warrior will not leave it ignorant of the gospel.",Lean Right,christianity-today,Religion,1,0,f06ee31f-421e-4283-85dc-a5cc725a583f,baa690df-e808-44c5-84dc-0b544f7f39ea
The Colorado no longer empties into the sea; models predict that by the year 2100 its flow could be further reduced by more than half.,Left,alternet,Environment,0,0,1f1e9c25-5d9d-4770-a681-655aaeb8bfa3,2386c77b-05fe-4f1c-98f4-406db45e5e14
"Miller also promoted The Camp of the Saints, a white supremacist book that casts immigrants of color as savages who subsist on feces, as well as praise for the nativist, hard-line immigration policies of the 1920s.",Left,alternet,Conversational,1,0,37f5f018-05e0-48e1-aad6-2fe743159a4f,8877befc-5320-4bff-b1b3-a50619e3f29f
Established 2022 50% Back as a Welcome Bonus up to £25 on First Day Losses VISIT SITE .,Lean Left,the-independent,Sports,0,0,80360c3a-f7cd-44d5-8730-7d51b71f12fc,2833ee77-c82d-4c6f-a816-be165a2881ce
"I have no doubt but that in subsequent years he will be regarded as one of the major architects of the newly weaponized First Amendment, which has now become a platform to launch Lochner-type attacks on social and commercial regulations.",Left,alternet,Politics,1,0,ced33548-6f30-47c0-80f4-c795900c40ca,a01fb390-61a3-471e-8f19-cbb250abfcdc
"Why does the criticism for any inadvertent civilian deaths seem to fall exclusively on Israel, and not at all on Hamas?",Right,american-thinker,Geopolitics,0,1,5509efa2-c772-469c-a5d7-b8c681040a77,2710761a-951b-4421-862a-80778d999b95
She will receive all the medical attention she requires and thanks you for your support.,Right,the-gateway-pundit,Conversational,0,0,99d7f13e-c284-40d9-9b56-108a6e81215c,8b8e7fd3-e9a1-4c7f-94ee-cc6175b42307
"Conlan, who lost for the third time in five fights, will take a break to look at his future.",Lean Left,the-independent,Sports,0,0,13164b28-1f1e-4e6a-8dc8-f7d159621a0e,7e0087b2-a89d-4262-83de-d01212f6bf14
"Here are a few small tips to follow before signing up at an online casino: Always check if the casino is licensed by a reputable gambling commission Make sure that SSL Encryption is used - small padlock present in the search bar on your browser When filling out your registration, ensure that proof of identity will be checked before submitting any sensitive information.",Right,newsmax,Gaming,0,0,2dbf3a77-eb2b-42cc-99ae-0b218d2c13e8,34ca50ee-7094-4d22-8eac-d5afbbdd850b
"Karl Vaters: That completely ruins the stereotype of Canadians for every American who is currently listening, unless they've watched a hockey game.",Lean Right,christianity-today,Religion,1,0,f96ec7d5-92fd-48fd-ac6b-33ef0ab9bdc5,1b2aeccb-8035-4ee4-9160-c3cd1353fe66
